number,timestamp
236,1555076596109
237,1555076596196
239,1555076596292
242,1555076596401
244,1555076596518
247,1555076596667
246,1555076596669
241,1555076596743
238,1555076596762
248,1555076596817
249,1555076596818
243,1555076596977
251,1555076596978
252,1555076596986
253,1555076597089
254,1555076597115
255,1555076597120
256,1555076597219
257,1555076597225
250,1555076597234
240,1555076597317
258,1555076597319
260,1555076597358
259,1555076597360
261,1555076597462
263,1555076597465
262,1555076597467
264,1555076597591
265,1555076597615
266,1555076597631
268,1555076597741
245,1555076597748
267,1555076597749
269,1555076597766
270,1555076597845
271,1555076597915
272,1555076597922
273,1555076598017
274,1555076598102
275,1555076598104
276,1555076598213
277,1555076598278
278,1555076598280
280,1555076598376
279,1555076598411
281,1555076598480
282,1555076598544
283,1555076598547
284,1555076598612
286,1555076598705
285,1555076598745
287,1555076598812
288,1555076598878
290,1555076598896
289,1555076598944
291,1555076599010
292,1555076599038
294,1555076599080
293,1555076599080
295,1555076599221
296,1555076599249
298,1555076599318
297,1555076599321
299,1555076599368
300,1555076599456
301,1555076599493
303,1555076599568
302,1555076599579
304,1555076599697
306,1555076599714
305,1555076599723
308,1555076599806
307,1555076599810
309,1555076599890
310,1555076599947
311,1555076600010
312,1555076600047
313,1555076600106
315,1555076600182
314,1555076600190
316,1555076600243
317,1555076600349
318,1555076600358
319,1555076600430
320,1555076600498
321,1555076600520
322,1555076600587
323,1555076600648
324,1555076600659
325,1555076600738
326,1555076600766
327,1555076600895
328,1555076600915
329,1555076600937
330,1555076601040
331,1555076601066
332,1555076601136
333,1555076601136
335,1555076601360
334,1555076601361
336,1555076601372
337,1555076601381
338,1555076601459
339,1555076601467
340,1555076601572
341,1555076601715
342,1555076601720
343,1555076601820
344,1555076601831
346,1555076601914
345,1555076601918
347,1555076602067
348,1555076602073
349,1555076602093
350,1555076602152
352,1555076602266
351,1555076602287
353,1555076602331
355,1555076602382
354,1555076602391
356,1555076602499
357,1555076602557
358,1555076602580
359,1555076602622
360,1555076602689
361,1555076602724
362,1555076602806
363,1555076602866
364,1555076602913
366,1555076602974
365,1555076603066
367,1555076603084
368,1555076603098
370,1555076603235
369,1555076603246
371,1555076603292
372,1555076603354
373,1555076603445
375,1555076603511
374,1555076603527
376,1555076603588
377,1555076603675
378,1555076603677
379,1555076603693
380,1555076603745
381,1555076603792
382,1555076603827
383,1555076603910
384,1555076603928
385,1555076603945
386,1555076604015
387,1555076604153
388,1555076604173
389,1555076604206
390,1555076604300
391,1555076604306
392,1555076604332
393,1555076604455
394,1555076604456
395,1555076604551
396,1555076604602
397,1555076604662
398,1555076604760
399,1555076604769
402,1555076604878
400,1555076604881
401,1555076604904
404,1555076604992
403,1555076604996
405,1555076605040
406,1555076605083
407,1555076605160
408,1555076605231
409,1555076605241
410,1555076605315
411,1555076605317
412,1555076605426
413,1555076605493
415,1555076605556
414,1555076605558
416,1555076605704
417,1555076605746
418,1555076605791
419,1555076605866
420,1555076605880
421,1555076605933
423,1555076606041
422,1555076606054
424,1555076606159
426,1555076606177
425,1555076606228
427,1555076606282
428,1555076606291
429,1555076606375
430,1555076606393
431,1555076606457
432,1555076606497
433,1555076606502
434,1555076606578
435,1555076606620
436,1555076606691
437,1555076606691
438,1555076606790
439,1555076606825
440,1555076606898
441,1555076606993
442,1555076606996
443,1555076607115
444,1555076607141
447,1555076607288
448,1555076607459
451,1555076607588
450,1555076607590
452,1555076607669
455,1555076607710
453,1555076607747
454,1555076607786
449,1555076607824
456,1555076607825
457,1555076607851
458,1555076607890
459,1555076607960
460,1555076607961
461,1555076608043
462,1555076608117
463,1555076608118
464,1555076608159
445,1555076608211
465,1555076608265
466,1555076608280
446,1555076608281
467,1555076608295
468,1555076608390
469,1555076608494
470,1555076608494
471,1555076608558
473,1555076608644
472,1555076608694
474,1555076608721
475,1555076608770
476,1555076608776
477,1555076608839
479,1555076608910
478,1555076608909
481,1555076609009
480,1555076609012
482,1555076609103
483,1555076609144
484,1555076609253
485,1555076609269
486,1555076609343
487,1555076609516
488,1555076609581
490,1555076609646
489,1555076609648
491,1555076609717
492,1555076609863
497,1555076609871
493,1555076609875
496,1555076609890
494,1555076609906
495,1555076609959
498,1555076610011
499,1555076610076
501,1555076610091
500,1555076610159
502,1555076610245
503,1555076610263
505,1555076610333
504,1555076610347
506,1555076610358
507,1555076610435
508,1555076610438
509,1555076610515
510,1555076610604
511,1555076610640
512,1555076610740
513,1555076610775
514,1555076610945
515,1555076610952
516,1555076611080
518,1555076611091
519,1555076611096
521,1555076611244
520,1555076611296
524,1555076611442
523,1555076611444
522,1555076611445
525,1555076611446
526,1555076611471
527,1555076611547
528,1555076611549
529,1555076611668
531,1555076611670
530,1555076611673
532,1555076611776
533,1555076611780
534,1555076611871
536,1555076611932
535,1555076611936
537,1555076612182
517,1555076612202
541,1555076612470
544,1555076612784
548,1555076612791
538,1555076612874
550,1555076612893
551,1555076613015
552,1555076613020
543,1555076613149
539,1555076613525
542,1555076613534
546,1555076613542
547,1555076613553
557,1555076613554
540,1555076613580
558,1555076613612
560,1555076613691
554,1555076613760
562,1555076613762
561,1555076613764
545,1555076613837
563,1555076613991
549,1555076614015
564,1555076614021
568,1555076614028
566,1555076614031
565,1555076614039
570,1555076614054
571,1555076614067
567,1555076614068
569,1555076614109
572,1555076614110
574,1555076614182
556,1555076614197
553,1555076614198
576,1555076614233
573,1555076614234
555,1555076614237
575,1555076614238
577,1555076614581
578,1555076614706
559,1555076614712
582,1555076614756
579,1555076614776
581,1555076614781
580,1555076614789
584,1555076615071
583,1555076615143
585,1555076615153
587,1555076615159
586,1555076615177
588,1555076615518
590,1555076615526
591,1555076615551
589,1555076615595
592,1555076615602
593,1555076615607
594,1555076615614
595,1555076615679
596,1555076615689
597,1555076615691
598,1555076615901
600,1555076615975
604,1555076615993
601,1555076616001
602,1555076616018
603,1555076616050
606,1555076616052
608,1555076616052
599,1555076616059
605,1555076616060
610,1555076616065
609,1555076616121
611,1555076616122
607,1555076616378
612,1555076616380
613,1555076616661
617,1555076617093
616,1555076617112
614,1555076617115
615,1555076617174
619,1555076617188
618,1555076617189
620,1555076617309
621,1555076617408
623,1555076617410
622,1555076617412
626,1555076617556
631,1555076617579
625,1555076617591
632,1555076617621
628,1555076617626
633,1555076617629
629,1555076617632
627,1555076617643
630,1555076617648
624,1555076617651
635,1555076617670
639,1555076617748
637,1555076617764
642,1555076617768
640,1555076617814
636,1555076617817
638,1555076617819
641,1555076617820
634,1555076617823
644,1555076617877
645,1555076617968
646,1555076617969
647,1555076618022
648,1555076618096
649,1555076618143
650,1555076618144
651,1555076618204
652,1555076618301
643,1555076618318
654,1555076618336
653,1555076618337
655,1555076618480
656,1555076618489
657,1555076618555
659,1555076618620
658,1555076618693
660,1555076618748
661,1555076618814
662,1555076618833
663,1555076618835
664,1555076618880
665,1555076618884
666,1555076618886
667,1555076619048
668,1555076619108
669,1555076619119
670,1555076619323
671,1555076619482
672,1555076619486
673,1555076619594
674,1555076619633
675,1555076619636
678,1555076620094
677,1555076620094
676,1555076620095
679,1555076620265
682,1555076620268
680,1555076620272
681,1555076620270
683,1555076620377
684,1555076620380
685,1555076620382
687,1555076620501
686,1555076620509
688,1555076620512
689,1555076620514
690,1555076620516
691,1555076620617
693,1555076620651
692,1555076620671
694,1555076620689
695,1555076620691
696,1555076620776
698,1555076620777
697,1555076620784
700,1555076620811
699,1555076620812
701,1555076620905
702,1555076620922
704,1555076621027
703,1555076621028
705,1555076621133
706,1555076621245
707,1555076621305
708,1555076621310
709,1555076621380
710,1555076621381
711,1555076621561
712,1555076621563
713,1555076621588
714,1555076621615
716,1555076621800
715,1555076621843
717,1555076622008
718,1555076622214
721,1555076622344
719,1555076622349
720,1555076622351
722,1555076622354
724,1555076622618
723,1555076622625
725,1555076622630
726,1555076622669
730,1555076622768
728,1555076622819
729,1555076622828
727,1555076622830
731,1555076622832
735,1555076622876
732,1555076622881
734,1555076622898
733,1555076622901
737,1555076623051
736,1555076623084
739,1555076623195
742,1555076623209
738,1555076623211
743,1555076623260
741,1555076623263
740,1555076623265
744,1555076623389
745,1555076623406
747,1555076623412
746,1555076623420
748,1555076623455
750,1555076623559
749,1555076623561
752,1555076623630
753,1555076623683
754,1555076623765
756,1555076623825
758,1555076623897
755,1555076623899
757,1555076623901
760,1555076624002
759,1555076624001
761,1555076624063
762,1555076624207
763,1555076624211
765,1555076624318
764,1555076624320
766,1555076624386
767,1555076624438
768,1555076624440
769,1555076624541
771,1555076624549
751,1555076624586
772,1555076624608
770,1555076624611
773,1555076624653
775,1555076624809
774,1555076624811
776,1555076624842
777,1555076624844
778,1555076624917
779,1555076624975
780,1555076625058
781,1555076625058
782,1555076625132
783,1555076625204
784,1555076625305
785,1555076625343
786,1555076625354
787,1555076625610
788,1555076625620
789,1555076625721
791,1555076625756
790,1555076625759
793,1555076625959
794,1555076625962
792,1555076625964
797,1555076626096
798,1555076626101
795,1555076626114
796,1555076626121
799,1555076626136
802,1555076626384
801,1555076626385
806,1555076626694
807,1555076626695
800,1555076626719
810,1555076626759
812,1555076626821
813,1555076626829
815,1555076626976
818,1555076627041
816,1555076627046
817,1555076627054
819,1555076627110
805,1555076627171
820,1555076627177
811,1555076627185
821,1555076627239
823,1555076627466
814,1555076627468
822,1555076627471
804,1555076627499
803,1555076627500
824,1555076627560
826,1555076627567
825,1555076627571
809,1555076627851
828,1555076627853
827,1555076627855
808,1555076627857
830,1555076627912
832,1555076627914
831,1555076627916
829,1555076628003
833,1555076628129
834,1555076628134
835,1555076628264
836,1555076628265
837,1555076628277
839,1555076628335
838,1555076628392
840,1555076628399
841,1555076628400
843,1555076628594
842,1555076628626
844,1555076628681
845,1555076628695
846,1555076628763
847,1555076628766
849,1555076628864
848,1555076628870
850,1555076628982
851,1555076629000
853,1555076629019
854,1555076629031
852,1555076629046
855,1555076629095
857,1555076629227
856,1555076629230
858,1555076629422
859,1555076629434
860,1555076629473
862,1555076629547
861,1555076629550
863,1555076629567
864,1555076629697
866,1555076629764
867,1555076629765
865,1555076629770
868,1555076629780
869,1555076629831
870,1555076629880
872,1555076630034
871,1555076630038
874,1555076630121
875,1555076630124
873,1555076630166
877,1555076630362
878,1555076630365
876,1555076630367
879,1555076630486
882,1555076630489
881,1555076630508
880,1555076630511
884,1555076630626
883,1555076630627
885,1555076630830
887,1555076630832
886,1555076630833
888,1555076630874
890,1555076630985
889,1555076631030
891,1555076631115
893,1555076631261
894,1555076631264
892,1555076631266
895,1555076631267
897,1555076631405
896,1555076631407
899,1555076631510
898,1555076631599
900,1555076631669
903,1555076631674
901,1555076631724
905,1555076631838
902,1555076631839
904,1555076631882
906,1555076631928
907,1555076631966
909,1555076632160
908,1555076632169
910,1555076632283
912,1555076632363
913,1555076632364
914,1555076632375
915,1555076632379
911,1555076632386
916,1555076632394
918,1555076632525
917,1555076632527
919,1555076632701
920,1555076632713
922,1555076632727
923,1555076632730
921,1555076632738
924,1555076632790
925,1555076632858
926,1555076632942
927,1555076632969
929,1555076633080
928,1555076633082
931,1555076633084
930,1555076633102
933,1555076633232
932,1555076633236
934,1555076633326
935,1555076633457
936,1555076633460
937,1555076633519
940,1555076633705
938,1555076633706
939,1555076633707
941,1555076633807
942,1555076633822
943,1555076633950
944,1555076633952
945,1555076633972
946,1555076633974
947,1555076634092
948,1555076634109
949,1555076634157
950,1555076634221
951,1555076634260
952,1555076634262
953,1555076634323
954,1555076634388
955,1555076634400
956,1555076634508
957,1555076634529
958,1555076634530
960,1555076634642
959,1555076634643
961,1555076634834
962,1555076634849
963,1555076634852
964,1555076634969
965,1555076635035
966,1555076635102
968,1555076635201
967,1555076635212
969,1555076635231
970,1555076635309
972,1555076635347
971,1555076635357
974,1555076635385
975,1555076635467
976,1555076635524
977,1555076635602
978,1555076635606
973,1555076635609
980,1555076635763
979,1555076635766
981,1555076635905
983,1555076635909
982,1555076636001
984,1555076636026
986,1555076636029
985,1555076636033
988,1555076636129
987,1555076636151
989,1555076636241
991,1555076636327
990,1555076636342
993,1555076636490
992,1555076636560
994,1555076636595
995,1555076636642
996,1555076636667
998,1555076636895
997,1555076636898
999,1555076636901
1001,1555076636974
1000,1555076637050
1002,1555076637056
1003,1555076637128
1005,1555076637206
1004,1555076637215
1006,1555076637283
1010,1555076637298
1011,1555076637299
1009,1555076637301
1007,1555076637367
1008,1555076637368
1012,1555076637376
1013,1555076637507
1014,1555076637508
1015,1555076637751
1018,1555076637946
1020,1555076638108
1021,1555076638111
1016,1555076638251
1023,1555076638322
1024,1555076638324
1025,1555076638325
1028,1555076638387
1026,1555076638390
1027,1555076638415
1029,1555076638480
1030,1555076638520
1022,1555076638521
1017,1555076638585
1033,1555076638588
1031,1555076638591
1032,1555076638593
1035,1555076638659
1034,1555076638662
1036,1555076638786
1038,1555076638786
1037,1555076638787
1039,1555076638816
1040,1555076638827
1019,1555076638894
1043,1555076638946
1041,1555076638975
1044,1555076639014
1042,1555076639022
1045,1555076639110
1047,1555076639133
1046,1555076639134
1048,1555076639250
1049,1555076639275
1050,1555076639347
1051,1555076639382
1052,1555076639462
1053,1555076639467
1054,1555076639519
1056,1555076639653
1055,1555076639655
1057,1555076639681
1058,1555076639749
1059,1555076639830
1060,1555076639845
1061,1555076639930
1062,1555076639973
1063,1555076639981
1064,1555076640022
1065,1555076640080
1066,1555076640153
1067,1555076640154
1068,1555076640231
1069,1555076640329
1070,1555076640372
1071,1555076640440
1072,1555076640462
1073,1555076640572
1074,1555076640586
1076,1555076640668
1075,1555076640715
1077,1555076640744
1078,1555076640811
1079,1555076640866
1080,1555076640867
1081,1555076640992
1082,1555076641221
1084,1555076641354
1083,1555076641356
1085,1555076641360
1088,1555076641510
1087,1555076641678
1086,1555076641680
1093,1555076641914
1089,1555076641921
1090,1555076641927
1092,1555076642068
1091,1555076642101
1094,1555076642104
1096,1555076642228
1095,1555076642243
1097,1555076642252
1098,1555076642267
1101,1555076642560
1100,1555076642568
1103,1555076642630
1099,1555076642633
1104,1555076642706
1109,1555076642705
1106,1555076642706
1108,1555076642706
1105,1555076642707
1107,1555076642732
1111,1555076642733
1110,1555076642741
1112,1555076642870
1113,1555076642898
1116,1555076643099
1115,1555076643102
1120,1555076643237
1121,1555076643270
1114,1555076643273
1122,1555076643309
1102,1555076643309
1124,1555076643498
1126,1555076643521
1118,1555076643535
1127,1555076643675
1132,1555076643951
1134,1555076644028
1117,1555076644031
1135,1555076644112
1137,1555076644188
1119,1555076644190
1125,1555076644194
1138,1555076644264
1139,1555076644265
1140,1555076644291
1123,1555076644292
1141,1555076644331
1143,1555076644423
1144,1555076644436
1145,1555076644443
1142,1555076644494
1146,1555076644494
1147,1555076644500
1148,1555076644598
1129,1555076644628
1130,1555076644633
1150,1555076644637
1149,1555076644638
1128,1555076644640
1131,1555076644641
1133,1555076644745
1151,1555076644753
1152,1555076644788
1153,1555076644790
1154,1555076645187
1136,1555076645205
1155,1555076645255
1156,1555076645266
1157,1555076645374
1159,1555076645382
1158,1555076645383
1161,1555076645568
1160,1555076645574
1162,1555076645577
1166,1555076645833
1164,1555076645835
1165,1555076645840
1169,1555076645846
1163,1555076645847
1170,1555076645904
1167,1555076645906
1172,1555076645958
1168,1555076645961
1173,1555076646095
1174,1555076646114
1175,1555076646239
1177,1555076646240
1181,1555076646242
1180,1555076646243
1178,1555076646243
1176,1555076646256
1179,1555076646262
1183,1555076646408
1182,1555076646426
1184,1555076646428
1185,1555076646481
1186,1555076646658
1187,1555076646661
1188,1555076646787
1189,1555076646817
1171,1555076646819
1190,1555076646845
1191,1555076647006
1196,1555076647165
1192,1555076647212
1194,1555076647220
1195,1555076647464
1193,1555076647539
1197,1555076647567
1198,1555076647663
1199,1555076647713
1200,1555076647740
1201,1555076647741
1202,1555076647794
1203,1555076647826
1204,1555076647876
1206,1555076648089
1207,1555076648093
1215,1555076648268
1212,1555076648274
1205,1555076648275
1214,1555076648305
1210,1555076648310
1211,1555076648311
1213,1555076648313
1209,1555076648314
1208,1555076648319
1216,1555076648413
1217,1555076648421
1218,1555076648503
1221,1555076648613
1220,1555076648615
1219,1555076648629
1222,1555076648720
1223,1555076648724
1224,1555076648858
1227,1555076648899
1226,1555076648902
1225,1555076648915
1228,1555076648915
1229,1555076648924
1230,1555076649032
1231,1555076649038
1232,1555076649044
1233,1555076649058
1234,1555076649265
1235,1555076649276
1236,1555076649336
1238,1555076649522
1237,1555076649522
1239,1555076649526
1240,1555076649527
1241,1555076649530
1242,1555076649649
1243,1555076649673
1246,1555076649748
1244,1555076649786
1247,1555076649789
1245,1555076649791
1248,1555076649793
1249,1555076650055
1250,1555076650101
1251,1555076650351
1253,1555076650503
1252,1555076650507
1255,1555076650785
1254,1555076650787
1256,1555076650837
1257,1555076651074
1261,1555076651079
1258,1555076651081
1262,1555076651116
1264,1555076651124
1263,1555076651126
1260,1555076651114
1259,1555076651119
1267,1555076651155
1266,1555076651189
1265,1555076651200
1268,1555076651239
1270,1555076651240
1269,1555076651241
1273,1555076651277
1271,1555076651279
1276,1555076651351
1274,1555076651406
1272,1555076651408
1275,1555076651421
1279,1555076651478
1277,1555076651505
1278,1555076651508
1280,1555076651547
1281,1555076651611
1282,1555076651670
1284,1555076651883
1283,1555076651884
1285,1555076651960
1287,1555076652067
1286,1555076652068
1288,1555076652154
1289,1555076652307
1290,1555076652310
1291,1555076652314
1292,1555076652315
1297,1555076652414
1294,1555076652516
1296,1555076652517
1293,1555076652518
1295,1555076652518
1298,1555076652527
1299,1555076652628
1300,1555076652759
1301,1555076652776
1302,1555076652843
1304,1555076652893
1303,1555076652927
1305,1555076652967
1306,1555076653060
1307,1555076653067
1309,1555076653092
1310,1555076653131
1312,1555076653158
1311,1555076653162
1313,1555076653233
1314,1555076653235
1315,1555076653330
1316,1555076653369
1308,1555076653409
1317,1555076653446
1319,1555076653523
1321,1555076653604
1320,1555076653605
1322,1555076653696
1324,1555076653790
1323,1555076653793
1325,1555076653853
1326,1555076653926
1327,1555076653981
1328,1555076654005
1329,1555076654135
1330,1555076654137
1331,1555076654334
1335,1555076654463
1332,1555076654474
1318,1555076654475
1333,1555076654481
1334,1555076654483
1336,1555076654584
1337,1555076654634
1338,1555076654687
1340,1555076654862
1342,1555076654863
1341,1555076654867
1339,1555076654951
1344,1555076654971
1343,1555076654972
1345,1555076655107
1346,1555076655118
1347,1555076655266
1348,1555076655275
1349,1555076655279
1351,1555076655320
1352,1555076655356
1350,1555076655358
1353,1555076655373
1354,1555076655401
1355,1555076655421
1357,1555076655553
1358,1555076655554
1356,1555076655555
1359,1555076655728
1362,1555076655738
1360,1555076655740
1361,1555076655858
1363,1555076655912
1364,1555076655955
1365,1555076656028
1366,1555076656111
1368,1555076656296
1369,1555076656305
1370,1555076656389
1371,1555076656430
1372,1555076656447
1373,1555076656493
1375,1555076656561
1367,1555076656626
1377,1555076656643
1379,1555076656758
1380,1555076656760
1381,1555076656826
1382,1555076656929
1384,1555076656927
1383,1555076656930
1386,1555076657082
1376,1555076657128
1387,1555076657168
1388,1555076657229
1389,1555076657281
1390,1555076657381
1391,1555076657385
1392,1555076657386
1393,1555076657519
1374,1555076657521
1394,1555076657526
1396,1555076657639
1395,1555076657640
1397,1555076657645
1378,1555076657658
1398,1555076657738
1400,1555076657802
1399,1555076657805
1401,1555076657911
1402,1555076657913
1403,1555076657950
1405,1555076658052
1404,1555076658054
1406,1555076658112
1407,1555076658132
1409,1555076658291
1408,1555076658299
1410,1555076658377
1411,1555076658416
1385,1555076658425
1412,1555076658528
1413,1555076658534
1414,1555076658592
1415,1555076658705
1416,1555076658709
1417,1555076658986
1418,1555076659010
1419,1555076659011
1421,1555076659097
1420,1555076659134
1422,1555076659266
1423,1555076659362
1424,1555076659364
1425,1555076659372
1426,1555076659511
1427,1555076659513
1428,1555076659515
1429,1555076659628
1432,1555076659656
1431,1555076659662
1433,1555076659707
1430,1555076659713
1436,1555076659782
1434,1555076660040
1437,1555076660228
1439,1555076660306
1442,1555076660308
1438,1555076660309
1435,1555076660379
1441,1555076660437
1440,1555076660499
1443,1555076660640
1444,1555076660658
1445,1555076660717
1446,1555076660738
1447,1555076660771
1450,1555076660772
1452,1555076660773
1451,1555076660776
1453,1555076660827
1454,1555076660850
1456,1555076660951
1455,1555076660952
1457,1555076660953
1459,1555076660959
1458,1555076660961
1461,1555076661033
1460,1555076661034
1462,1555076661083
1463,1555076661168
1465,1555076661543
1464,1555076661551
1468,1555076661810
1448,1555076661816
1466,1555076661889
1467,1555076662047
1469,1555076662062
1470,1555076662068
1449,1555076662079
1471,1555076662182
1472,1555076662238
1473,1555076662300
1476,1555076662399
1479,1555076662400
1478,1555076662409
1480,1555076662460
1477,1555076662461
1475,1555076662462
1474,1555076662463
1481,1555076662480
1483,1555076662481
1486,1555076662524
1484,1555076662601
1487,1555076662603
1482,1555076662605
1488,1555076662607
1485,1555076662612
1489,1555076662629
1490,1555076662736
1491,1555076662737
1492,1555076662806
1493,1555076662808
1494,1555076662839
1495,1555076663090
1496,1555076663192
1497,1555076663342
1498,1555076663343
1499,1555076663416
1501,1555076663533
1500,1555076663543
1502,1555076663594
1503,1555076663709
1504,1555076663778
1508,1555076663841
1505,1555076664057
1506,1555076664068
1507,1555076664088
1509,1555076664090
1512,1555076664360
1510,1555076664389
1511,1555076664399
1513,1555076664401
1514,1555076664458
1516,1555076664728
1515,1555076664740
1517,1555076664890
1518,1555076664936
1519,1555076664942
1520,1555076664966
1522,1555076665056
1521,1555076665058
1525,1555076665107
1526,1555076665109
1523,1555076665147
1527,1555076665158
1528,1555076665159
1533,1555076665665
1530,1555076665667
1524,1555076665726
1529,1555076665741
1534,1555076665792
1532,1555076665799
1536,1555076665809
1537,1555076665826
1538,1555076665870
1542,1555076665976
1539,1555076665981
1544,1555076665995
1543,1555076666014
1540,1555076666077
1546,1555076666145
1545,1555076666146
1547,1555076666148
1550,1555076666411
1548,1555076666411
1555,1555076666412
1554,1555076666412
1535,1555076666414
1552,1555076666415
1551,1555076666416
1549,1555076666418
1553,1555076666419
1556,1555076666432
1559,1555076666546
1557,1555076666592
1558,1555076666597
1541,1555076666704
1561,1555076666925
1562,1555076666985
1560,1555076667005
1531,1555076667098
1563,1555076667099
1566,1555076667386
1568,1555076667422
1567,1555076667425
1565,1555076667429
1564,1555076667517
1569,1555076667545
1572,1555076667596
1570,1555076667597
1571,1555076667597
1580,1555076667709
1579,1555076667752
1575,1555076667754
1578,1555076667766
1576,1555076667767
1574,1555076667768
1577,1555076667768
1573,1555076667771
1584,1555076667824
1583,1555076667826
1581,1555076668011
1586,1555076668024
1587,1555076668033
1582,1555076668067
1585,1555076668072
1590,1555076668349
1588,1555076668390
1589,1555076668395
1592,1555076668604
1594,1555076668768
1593,1555076668769
1598,1555076669265
1600,1555076669266
1595,1555076669268
1596,1555076669271
1597,1555076669274
1599,1555076669276
1602,1555076669495
1601,1555076669528
1605,1555076669709
1604,1555076669712
1606,1555076669854
1607,1555076669856
1610,1555076669889
1609,1555076669892
1591,1555076669956
1611,1555076670019
1613,1555076670022
1612,1555076670030
1614,1555076670035
1616,1555076670163
1615,1555076670172
1620,1555076670215
1618,1555076670217
1603,1555076670219
1623,1555076670222
1619,1555076670225
1617,1555076670227
1608,1555076670229
1622,1555076670273
1621,1555076670277
1628,1555076670311
1624,1555076670312
1627,1555076670313
1626,1555076670317
1625,1555076670318
1629,1555076670319
1630,1555076670322
1635,1555076670461
1632,1555076670511
1636,1555076670513
1631,1555076670521
1634,1555076670526
1633,1555076670536
1637,1555076670572
1640,1555076670817
1638,1555076670822
1639,1555076670825
1642,1555076670953
1641,1555076670955
1643,1555076670971
1644,1555076671085
1646,1555076671158
1645,1555076671163
1647,1555076671192
1648,1555076671310
1649,1555076671314
1651,1555076671319
1652,1555076671332
1650,1555076671334
1653,1555076671497
1654,1555076671499
1655,1555076671502
1658,1555076671700
1656,1555076671759
1659,1555076671774
1657,1555076671775
1661,1555076671952
1660,1555076672000
1662,1555076672005
1663,1555076672092
1664,1555076672096
1665,1555076672151
