lognumber,logtimestamp1,logtimestamp2
246,1555336279730,1555336307469
247,1555336279768,1555336307469
250,1555336279876,1555336307469
249,1555336279840,1555336307469
255,1555336280067,1555336307470
251,1555336279914,1555336307470
254,1555336280029,1555336307470
248,1555336279804,1555336307470
257,1555336280141,1555336307470
258,1555336280177,1555336307471
256,1555336280103,1555336307471
260,1555336280253,1555336307471
263,1555336280363,1555336307471
266,1555336280474,1555336307471
268,1555336280546,1555336307472
274,1555336280763,1555336307472
261,1555336280291,1555336307472
265,1555336280437,1555336307472
253,1555336279990,1555336307473
264,1555336280399,1555336307473
252,1555336279951,1555336307473
272,1555336280691,1555336307473
269,1555336280582,1555336307473
284,1555336281142,1555336307474
270,1555336280618,1555336307474
285,1555336281180,1555336307474
275,1555336280799,1555336307474
286,1555336281218,1555336307474
259,1555336280213,1555336307475
288,1555336281295,1555336307475
287,1555336281257,1555336307475
262,1555336280327,1555336307475
289,1555336281335,1555336307475
290,1555336281373,1555336307476
291,1555336281411,1555336307476
279,1555336280955,1555336307476
292,1555336281448,1555336307476
278,1555336280916,1555336307476
267,1555336280510,1555336307476
293,1555336281485,1555336307477
294,1555336281521,1555336307477
296,1555336281595,1555336307477
295,1555336281558,1555336307477
298,1555336281669,1555336307477
297,1555336281632,1555336307478
299,1555336281706,1555336307478
271,1555336280654,1555336307478
273,1555336280727,1555336307478
301,1555336281782,1555336307478
300,1555336281744,1555336307479
303,1555336281864,1555336307479
304,1555336281904,1555336307479
276,1555336280836,1555336307479
305,1555336281941,1555336307479
277,1555336280876,1555336307480
281,1555336281028,1555336307480
306,1555336281977,1555336307480
307,1555336282013,1555336307480
280,1555336280992,1555336307480
282,1555336281064,1555336307481
309,1555336282088,1555336307481
310,1555336282125,1555336307481
283,1555336281102,1555336307481
311,1555336282163,1555336307481
308,1555336282051,1555336307482
312,1555336282204,1555336307482
313,1555336282244,1555336307482
302,1555336281825,1555336307482
321,1555336282552,1555336307482
322,1555336282589,1555336307482
330,1555336282891,1555336307483
332,1555336282968,1555336307483
319,1555336282475,1555336307483
323,1555336282627,1555336307483
317,1555336282397,1555336307484
314,1555336282282,1555336307484
324,1555336282666,1555336307484
327,1555336282782,1555336307484
333,1555336283006,1555336307484
336,1555336283122,1555336307485
326,1555336282746,1555336307486
325,1555336282708,1555336307486
329,1555336282855,1555336307486
320,1555336282513,1555336307486
316,1555336282358,1555336307486
328,1555336282818,1555336307487
318,1555336282435,1555336307487
334,1555336283043,1555336307487
315,1555336282321,1555336307487
337,1555336283162,1555336307487
338,1555336283198,1555336307489
341,1555336283306,1555336307489
340,1555336283270,1555336307489
342,1555336283343,1555336307490
339,1555336283234,1555336307490
344,1555336283416,1555336307491
347,1555336283525,1555336307491
348,1555336283561,1555336307491
349,1555336283597,1555336307492
350,1555336283633,1555336307492
352,1555336283705,1555336307492
351,1555336283669,1555336307493
331,1555336282928,1555336307493
353,1555336283742,1555336307493
354,1555336283778,1555336307494
356,1555336283853,1555336307494
360,1555336284005,1555336307494
365,1555336284191,1555336307495
362,1555336284080,1555336307495
364,1555336284155,1555336307495
361,1555336284043,1555336307496
335,1555336283085,1555336307496
367,1555336284265,1555336307496
368,1555336284301,1555336307496
366,1555336284228,1555336307497
369,1555336284338,1555336307497
371,1555336284412,1555336307497
370,1555336284375,1555336307497
372,1555336284448,1555336307497
373,1555336284485,1555336307498
1,1555336270484,1555336307388
2,1555336270526,1555336307390
3,1555336270565,1555336307391
374,1555336284522,1555336318013
345,1555336283452,1555336318014
343,1555336283380,1555336318013
346,1555336283488,1555336318015
375,1555336284558,1555336318015
377,1555336284631,1555336318016
379,1555336284708,1555336318016
376,1555336284594,1555336318017
380,1555336284754,1555336318018
382,1555336284827,1555336318018
381,1555336284791,1555336318019
383,1555336284863,1555336318019
378,1555336284670,1555336318019
384,1555336284899,1555336318020
385,1555336284936,1555336318020
357,1555336283890,1555336318020
355,1555336283814,1555336318020
358,1555336283926,1555336318021
386,1555336284972,1555336318021
387,1555336285008,1555336318021
359,1555336283964,1555336318022
363,1555336284118,1555336318022
391,1555336285163,1555336318022
388,1555336285049,1555336318022
390,1555336285125,1555336318023
389,1555336285086,1555336318023
392,1555336285201,1555336318023
393,1555336285238,1555336318023
394,1555336285276,1555336318024
395,1555336285316,1555336318024
396,1555336285353,1555336318024
397,1555336285389,1555336318025
398,1555336285426,1555336318025
399,1555336285463,1555336318025
400,1555336285501,1555336318025
401,1555336285539,1555336318026
402,1555336285576,1555336318026
403,1555336285615,1555336318026
404,1555336285653,1555336318026
405,1555336285692,1555336318027
406,1555336285729,1555336318027
408,1555336285803,1555336318027
410,1555336285882,1555336318027
407,1555336285766,1555336318028
409,1555336285841,1555336318028
411,1555336285929,1555336318028
412,1555336285966,1555336318028
413,1555336286003,1555336318029
424,1555336286412,1555336318029
418,1555336286189,1555336318029
419,1555336286226,1555336318029
416,1555336286115,1555336318033
421,1555336286300,1555336318033
414,1555336286040,1555336318034
423,1555336286373,1555336318034
417,1555336286151,1555336318034
429,1555336286596,1555336318034
426,1555336286488,1555336318034
415,1555336286079,1555336318035
420,1555336286263,1555336318035
428,1555336286560,1555336318035
425,1555336286450,1555336318035
427,1555336286524,1555336318035
422,1555336286337,1555336318035
430,1555336286633,1555336318036
431,1555336286671,1555336318036
432,1555336286709,1555336318036
433,1555336286747,1555336318036
434,1555336286784,1555336318036
437,1555336286898,1555336318037
436,1555336286862,1555336318037
441,1555336287050,1555336318037
435,1555336286824,1555336318037
439,1555336286971,1555336318037
438,1555336286934,1555336318037
440,1555336287010,1555336318038
442,1555336287088,1555336318038
443,1555336287126,1555336318038
444,1555336287167,1555336318038
445,1555336287204,1555336318038
446,1555336287241,1555336318039
448,1555336287315,1555336318039
449,1555336287352,1555336318039
447,1555336287278,1555336318039
450,1555336287389,1555336318039
451,1555336287426,1555336318039
452,1555336287464,1555336318040
453,1555336287500,1555336318040
454,1555336287536,1555336318040
455,1555336287572,1555336318040
456,1555336287608,1555336318040
457,1555336287649,1555336318040
461,1555336287797,1555336318041
459,1555336287722,1555336318041
460,1555336287759,1555336318041
463,1555336287873,1555336318041
458,1555336287685,1555336318041
465,1555336287946,1555336318041
464,1555336287910,1555336318042
462,1555336287836,1555336318042
466,1555336287984,1555336318042
467,1555336288022,1555336318042
468,1555336288059,1555336318042
469,1555336288097,1555336318042
470,1555336288134,1555336318043
471,1555336288171,1555336318043
473,1555336288246,1555336318043
472,1555336288208,1555336318043
475,1555336288323,1555336318043
474,1555336288285,1555336318044
477,1555336288397,1555336318044
476,1555336288361,1555336318044
479,1555336288470,1555336318044
478,1555336288434,1555336318044
480,1555336288507,1555336318044
481,1555336288544,1555336318045
482,1555336288581,1555336318045
484,1555336288659,1555336318045
483,1555336288622,1555336318045
485,1555336288696,1555336318045
486,1555336288733,1555336318045
487,1555336288770,1555336318046
489,1555336288845,1555336318046
488,1555336288807,1555336318046
492,1555336288957,1555336318046
490,1555336288882,1555336318046
493,1555336288994,1555336318046
494,1555336289031,1555336318047
495,1555336289068,1555336318047
496,1555336289105,1555336318047
497,1555336289143,1555336318047
498,1555336289180,1555336318047
500,1555336289254,1555336318047
499,1555336289217,1555336318048
501,1555336289291,1555336318048
491,1555336288919,1555336318048
502,1555336289330,1555336318048
506,1555336289477,1555336318048
507,1555336289515,1555336318048
509,1555336289588,1555336318049
510,1555336289625,1555336318049
512,1555336289702,1555336318049
511,1555336289664,1555336318049
504,1555336289402,1555336318049
503,1555336289366,1555336318049
505,1555336289440,1555336318050
508,1555336289552,1555336318050
513,1555336289740,1555336318050
515,1555336289813,1555336318050
514,1555336289777,1555336318050
516,1555336289849,1555336318051
517,1555336289889,1555336318051
518,1555336289925,1555336318051
520,1555336289998,1555336318051
522,1555336290073,1555336318052
519,1555336289961,1555336318052
521,1555336290035,1555336318052
523,1555336290111,1555336318052
524,1555336290150,1555336318052
525,1555336290187,1555336318052
527,1555336290262,1555336318053
526,1555336290225,1555336318053
528,1555336290299,1555336318053
529,1555336290337,1555336318053
530,1555336290374,1555336318053
532,1555336290447,1555336318053
531,1555336290411,1555336318054
533,1555336290483,1555336318054
534,1555336290520,1555336318054
535,1555336290557,1555336318054
536,1555336290595,1555336318054
537,1555336290633,1555336318054
538,1555336290670,1555336318055
540,1555336290744,1555336318055
539,1555336290708,1555336318055
541,1555336290780,1555336318055
543,1555336290853,1555336318055
542,1555336290816,1555336318055
544,1555336290890,1555336318056
545,1555336290927,1555336318056
546,1555336290964,1555336318056
547,1555336291003,1555336318056
548,1555336291042,1555336318056
553,1555336291233,1555336318056
554,1555336291271,1555336318057
552,1555336291193,1555336318057
549,1555336291079,1555336318057
555,1555336291307,1555336318057
551,1555336291155,1555336318057
550,1555336291118,1555336318057
556,1555336291347,1555336318058
557,1555336291386,1555336318058
559,1555336291459,1555336318058
558,1555336291423,1555336318058
560,1555336291496,1555336318058
561,1555336291534,1555336318059
566,1555336291720,1555336318059
564,1555336291647,1555336318059
563,1555336291609,1555336318059
562,1555336291573,1555336318059
568,1555336291796,1555336318060
565,1555336291684,1555336318060
567,1555336291758,1555336318060
569,1555336291833,1555336318060
570,1555336291870,1555336318060
571,1555336291906,1555336318061
572,1555336291942,1555336318061
573,1555336291981,1555336318061
574,1555336292018,1555336318061
575,1555336292055,1555336318061
577,1555336292130,1555336318061
576,1555336292092,1555336318062
578,1555336292169,1555336318062
579,1555336292207,1555336318062
580,1555336292246,1555336318062
581,1555336292284,1555336318062
583,1555336292357,1555336318062
582,1555336292321,1555336318063
584,1555336292395,1555336318063
585,1555336292434,1555336318063
587,1555336292514,1555336318063
586,1555336292470,1555336318063
591,1555336292661,1555336318063
590,1555336292625,1555336318064
592,1555336292698,1555336318064
595,1555336292812,1555336318064
589,1555336292589,1555336318064
606,1555336293231,1555336318064
599,1555336292963,1555336318064
602,1555336293079,1555336318065
607,1555336293268,1555336318065
601,1555336293042,1555336318065
603,1555336293117,1555336318065
611,1555336293427,1555336318065
608,1555336293306,1555336318065
593,1555336292737,1555336318066
609,1555336293344,1555336318066
610,1555336293382,1555336318066
594,1555336292774,1555336318066
612,1555336293464,1555336318066
613,1555336293502,1555336318066
614,1555336293538,1555336318067
615,1555336293574,1555336318067
588,1555336292552,1555336318067
616,1555336293611,1555336318067
618,1555336293687,1555336318067
619,1555336293725,1555336318067
617,1555336293650,1555336318067
596,1555336292849,1555336318068
623,1555336293881,1555336318068
620,1555336293771,1555336318068
621,1555336293807,1555336318068
622,1555336293844,1555336318068
597,1555336292886,1555336318068
624,1555336293918,1555336318069
625,1555336293954,1555336318069
627,1555336294028,1555336318070
598,1555336292924,1555336318070
629,1555336294101,1555336318071
626,1555336293991,1555336318071
600,1555336293001,1555336318071
630,1555336294138,1555336318072
628,1555336294064,1555336318072
631,1555336294175,1555336318072
633,1555336294251,1555336318073
632,1555336294213,1555336318073
605,1555336293194,1555336318073
604,1555336293156,1555336318073
634,1555336294287,1555336318074
636,1555336294360,1555336318074
635,1555336294324,1555336318074
637,1555336294397,1555336318075
642,1555336294585,1555336318075
643,1555336294622,1555336318075
639,1555336294472,1555336318076
644,1555336294662,1555336318076
638,1555336294435,1555336318076
646,1555336294736,1555336318076
645,1555336294699,1555336318076
641,1555336294547,1555336318076
640,1555336294509,1555336318077
647,1555336294773,1555336318077
648,1555336294810,1555336318077
650,1555336294883,1555336318077
649,1555336294846,1555336318077
651,1555336294920,1555336318078
653,1555336294994,1555336318078
655,1555336295067,1555336318078
652,1555336294957,1555336318078
654,1555336295031,1555336318078
658,1555336295178,1555336318079
657,1555336295141,1555336318079
656,1555336295104,1555336318079
659,1555336295216,1555336318082
663,1555336295362,1555336318083
661,1555336295290,1555336318083
660,1555336295253,1555336318083
662,1555336295326,1555336318083
664,1555336295400,1555336318083
667,1555336295509,1555336318084
666,1555336295472,1555336318084
665,1555336295436,1555336318084
669,1555336295584,1555336318084
668,1555336295546,1555336318084
670,1555336295621,1555336318084
671,1555336295662,1555336318085
672,1555336295698,1555336318085
674,1555336295772,1555336318085
673,1555336295735,1555336318085
675,1555336295810,1555336318085
676,1555336295846,1555336318086
678,1555336295919,1555336318086
677,1555336295883,1555336318086
679,1555336295956,1555336318086
687,1555336296254,1555336318086
685,1555336296178,1555336318087
689,1555336296330,1555336318087
683,1555336296105,1555336318087
686,1555336296215,1555336318087
680,1555336295994,1555336318087
681,1555336296032,1555336318087
688,1555336296292,1555336318088
684,1555336296141,1555336318088
690,1555336296366,1555336318088
682,1555336296069,1555336318088
691,1555336296402,1555336318088
692,1555336296440,1555336318088
693,1555336296477,1555336318088
695,1555336296549,1555336318089
698,1555336296659,1555336318089
700,1555336296741,1555336318089
696,1555336296586,1555336318089
694,1555336296513,1555336318089
699,1555336296696,1555336318090
697,1555336296623,1555336318090
701,1555336296781,1555336318090
702,1555336296818,1555336318090
703,1555336296854,1555336318090
705,1555336296928,1555336318090
704,1555336296892,1555336318090
707,1555336297013,1555336318091
706,1555336296969,1555336318091
708,1555336297052,1555336318091
709,1555336297088,1555336318091
711,1555336297162,1555336318091
712,1555336297199,1555336318092
710,1555336297125,1555336318092
713,1555336297237,1555336318092
716,1555336297347,1555336318092
714,1555336297275,1555336318092
718,1555336297420,1555336318092
715,1555336297311,1555336318093
717,1555336297383,1555336318093
719,1555336297458,1555336318093
720,1555336297495,1555336318093
721,1555336297532,1555336318093
722,1555336297568,1555336318093
723,1555336297605,1555336318094
724,1555336297642,1555336318094
725,1555336297679,1555336318094
729,1555336297828,1555336318094
732,1555336297938,1555336318094
736,1555336298088,1555336318094
737,1555336298126,1555336318095
730,1555336297864,1555336318095
726,1555336297717,1555336318095
735,1555336298051,1555336318095
727,1555336297754,1555336318095
733,1555336297975,1555336318095
734,1555336298012,1555336318096
731,1555336297900,1555336318096
738,1555336298163,1555336318096
739,1555336298201,1555336318096
741,1555336298276,1555336318096
740,1555336298238,1555336318096
743,1555336298351,1555336318097
742,1555336298313,1555336318097
747,1555336298501,1555336318097
748,1555336298538,1555336318097
746,1555336298464,1555336318097
728,1555336297791,1555336318097
749,1555336298575,1555336318098
744,1555336298387,1555336318098
745,1555336298427,1555336318098
750,1555336298612,1555336318098
752,1555336298687,1555336318098
751,1555336298650,1555336318098
753,1555336298723,1555336318098
755,1555336298797,1555336318099
754,1555336298759,1555336318099
757,1555336298880,1555336318099
760,1555336298991,1555336318099
758,1555336298916,1555336318099
756,1555336298834,1555336318099
761,1555336299028,1555336318100
759,1555336298953,1555336318100
762,1555336299065,1555336318100
764,1555336299139,1555336318100
763,1555336299102,1555336318100
766,1555336299213,1555336318100
769,1555336299324,1555336318101
765,1555336299177,1555336318101
767,1555336299249,1555336318101
770,1555336299362,1555336318101
768,1555336299287,1555336318101
774,1555336299514,1555336334795
775,1555336299551,1555336334796
776,1555336299587,1555336334796
778,1555336299667,1555336334796
772,1555336299437,1555336334797
771,1555336299400,1555336334797
773,1555336299475,1555336334797
777,1555336299623,1555336334798
780,1555336299741,1555336334798
779,1555336299705,1555336334798
781,1555336299779,1555336334799
782,1555336299818,1555336334799
784,1555336299892,1555336334799
783,1555336299855,1555336334800
785,1555336299929,1555336334800
786,1555336299966,1555336334800
789,1555336300078,1555336334801
787,1555336300003,1555336334801
791,1555336300152,1555336334801
793,1555336300227,1555336334801
792,1555336300189,1555336334802
790,1555336300115,1555336334802
797,1555336300374,1555336334802
799,1555336300450,1555336334802
798,1555336300411,1555336334802
796,1555336300337,1555336334803
805,1555336300677,1555336334803
804,1555336300639,1555336334803
808,1555336300791,1555336334803
795,1555336300300,1555336334804
816,1555336301089,1555336334804
810,1555336300867,1555336334804
815,1555336301051,1555336334804
788,1555336300041,1555336334805
814,1555336301014,1555336334805
803,1555336300601,1555336334805
809,1555336300829,1555336334805
813,1555336300977,1555336334806
811,1555336300904,1555336334806
812,1555336300941,1555336334806
794,1555336300264,1555336334806
817,1555336301126,1555336334806
818,1555336301164,1555336334807
820,1555336301239,1555336334807
819,1555336301201,1555336334808
821,1555336301275,1555336334809
822,1555336301311,1555336334809
823,1555336301350,1555336334809
830,1555336301609,1555336334810
800,1555336300488,1555336334810
824,1555336301387,1555336334810
829,1555336301571,1555336334810
801,1555336300526,1555336334811
825,1555336301424,1555336334811
828,1555336301533,1555336334811
832,1555336301682,1555336334811
802,1555336300564,1555336334811
826,1555336301461,1555336334811
833,1555336301719,1555336334812
831,1555336301646,1555336334812
827,1555336301497,1555336334812
835,1555336301794,1555336334812
834,1555336301757,1555336334812
806,1555336300716,1555336334813
807,1555336300754,1555336334813
837,1555336301868,1555336334813
836,1555336301831,1555336334813
838,1555336301905,1555336334813
842,1555336302054,1555336334813
840,1555336301981,1555336334814
849,1555336302316,1555336334815
844,1555336302130,1555336334815
855,1555336302537,1555336334815
851,1555336302390,1555336334815
850,1555336302354,1555336334815
839,1555336301943,1555336334816
846,1555336302205,1555336334816
841,1555336302018,1555336334816
848,1555336302279,1555336334816
852,1555336302426,1555336334817
847,1555336302242,1555336334818
843,1555336302093,1555336334818
860,1555336302720,1555336334819
859,1555336302684,1555336334819
858,1555336302648,1555336334819
845,1555336302167,1555336334820
854,1555336302500,1555336334820
857,1555336302610,1555336334820
856,1555336302573,1555336334820
853,1555336302462,1555336334821
862,1555336302797,1555336334821
861,1555336302759,1555336334821
864,1555336302869,1555336334822
863,1555336302833,1555336334822
865,1555336302905,1555336334822
867,1555336302977,1555336334823
873,1555336303201,1555336334823
872,1555336303165,1555336334823
874,1555336303237,1555336334824
869,1555336303051,1555336334824
868,1555336303013,1555336334824
870,1555336303089,1555336334824
866,1555336302941,1555336334825
871,1555336303128,1555336334825
877,1555336303345,1555336334825
876,1555336303309,1555336334825
879,1555336303420,1555336334825
878,1555336303383,1555336334826
875,1555336303273,1555336334826
882,1555336303529,1555336334826
886,1555336303678,1555336334826
883,1555336303568,1555336334826
885,1555336303641,1555336334827
887,1555336303714,1555336334827
881,1555336303492,1555336334827
880,1555336303456,1555336334827
894,1555336303971,1555336334828
896,1555336304043,1555336334828
888,1555336303751,1555336334828
897,1555336304080,1555336334828
890,1555336303824,1555336334828
895,1555336304007,1555336334828
884,1555336303604,1555336334829
893,1555336303934,1555336334829
898,1555336304116,1555336334829
901,1555336304225,1555336334829
891,1555336303861,1555336334829
892,1555336303897,1555336334829
889,1555336303788,1555336334832
899,1555336304153,1555336334832
900,1555336304189,1555336334832
903,1555336304297,1555336334832
906,1555336304406,1555336334833
905,1555336304370,1555336334833
904,1555336304334,1555336334833
902,1555336304261,1555336334833
913,1555336304670,1555336334833
912,1555336304632,1555336334834
909,1555336304521,1555336334834
907,1555336304443,1555336334834
918,1555336304852,1555336334834
915,1555336304742,1555336334835
916,1555336304779,1555336334835
919,1555336304893,1555336334835
910,1555336304558,1555336334835
914,1555336304706,1555336334835
920,1555336304931,1555336334835
911,1555336304595,1555336334835
908,1555336304481,1555336334836
922,1555336305005,1555336334836
917,1555336304814,1555336334836
923,1555336305041,1555336334836
921,1555336304969,1555336334836
924,1555336305077,1555336334836
926,1555336305153,1555336334836
925,1555336305116,1555336334837
927,1555336305190,1555336334837
936,1555336305530,1555336334837
928,1555336305229,1555336334837
930,1555336305303,1555336334837
937,1555336305569,1555336334837
940,1555336305679,1555336334838
934,1555336305454,1555336334838
929,1555336305267,1555336334838
942,1555336305754,1555336334838
944,1555336305827,1555336334838
939,1555336305642,1555336334839
933,1555336305415,1555336334839
935,1555336305492,1555336334839
943,1555336305791,1555336334839
932,1555336305378,1555336334839
931,1555336305339,1555336334840
938,1555336305605,1555336334840
946,1555336305904,1555336334840
941,1555336305716,1555336334840
947,1555336305941,1555336334840
953,1555336306164,1555336334840
948,1555336305978,1555336334841
950,1555336306055,1555336334841
958,1555336306349,1555336334841
955,1555336306240,1555336334841
952,1555336306128,1555336334841
959,1555336306386,1555336334841
961,1555336306460,1555336334842
963,1555336306536,1555336334842
949,1555336306017,1555336334842
966,1555336306646,1555336334842
951,1555336306091,1555336334842
956,1555336306277,1555336334842
964,1555336306574,1555336334843
965,1555336306610,1555336334843
967,1555336306684,1555336334843
954,1555336306202,1555336334843
970,1555336306794,1555336334843
978,1555336307092,1555336334843
969,1555336306758,1555336334844
977,1555336307054,1555336334844
975,1555336306981,1555336334844
971,1555336306830,1555336334844
976,1555336307017,1555336334844
945,1555336305865,1555336334844
973,1555336306902,1555336334845
972,1555336306866,1555336334845
968,1555336306722,1555336334845
979,1555336307128,1555336334845
980,1555336307164,1555336334845
974,1555336306945,1555336334845
981,1555336307200,1555336334846
982,1555336307237,1555336334846
983,1555336307274,1555336334846
960,1555336306424,1555336334846
987,1555336307535,1555336334846
988,1555336307571,1555336334846
986,1555336307499,1555336334847
991,1555336307679,1555336334847
996,1555336307861,1555336334847
998,1555336307936,1555336334847
985,1555336307353,1555336334847
992,1555336307715,1555336334847
984,1555336307316,1555336334848
957,1555336306313,1555336334848
990,1555336307643,1555336334848
1000,1555336308018,1555336334848
1003,1555336308128,1555336334848
1002,1555336308091,1555336334849
995,1555336307824,1555336334849
